"","brand","fuel","year","age"
"705","TOYOTA","PHEV",2014,1
"706","TOYOTA","PHEV",2014,1
"707","TOYOTA","PHEV",2014,1
"708","TOYOTA","PHEV",2014,1
"709","TOYOTA","PHEV",2014,1
"710","TOYOTA","PHEV",2014,1
"711","TOYOTA","PHEV",2014,1
"712","TOYOTA","PHEV",2014,1
"713","TOYOTA","PHEV",2014,1
"714","TOYOTA","PHEV",2014,1
"715","TOYOTA","PHEV",2014,1
"716","STREET","PHEV",2014,1
"717","TOYOTA","PHEV",2014,1
"718","TOYOTA","PHEV",2014,1
"719","TOYOTA","PHEV",2014,1
"720","TOYOTA","PHEV",2014,1
"721","TOYOTA","PHEV",2014,1
"722","TOYOTA","PHEV",2014,1
"723","TOYOTA","PHEV",2014,1
"724","TOYOTA","PHEV",2014,1
"725","TOYOTA","PHEV",2014,1
"726","TOYOTA","PHEV",2014,1
"727","TOYOTA","PHEV",2014,1
"728","TOYOTA","PHEV",2014,1
"729","TOYOTA","PHEV",2014,1
"730","TOYOTA","PHEV",2014,1
"731","TOYOTA","PHEV",2014,1
"732","TOYOTA","PHEV",2014,1
"733","TOYOTA","PHEV",2014,1
"734","TOYOTA","PHEV",2014,1
"735","TOYOTA","PHEV",2014,1
"736","LEXUS","PHEV",2014,1
"737","TOYOTA","PHEV",2014,1
"738","TOYOTA","PHEV",2014,1
"739","TOYOTA","PHEV",2014,1
"740","TOYOTA","PHEV",2014,1
"741","TOYOTA","PHEV",2014,1
"742","TOYOTA","PHEV",2014,1
"743","TOYOTA","PHEV",2014,1
"744","TOYOTA","PHEV",2014,1
"745","TOYOTA","PHEV",2014,1
"746","TOYOTA","PHEV",2014,1
"747","TOYOTA","PHEV",2014,1
"748","TOYOTA","PHEV",2014,1
"749","TOYOTA","PHEV",2014,1
"750","TOYOTA","PHEV",2014,1
"751","TOYOTA","PHEV",2014,1
"752","TOYOTA","PHEV",2014,1
"753","TOYOTA","PHEV",2014,1
"754","TOYOTA","PHEV",2014,1
"755","TOYOTA","PHEV",2014,1
"756","TOYOTA","PHEV",2014,1
"757","TOYOTA","PHEV",2014,1
"758","LEXUS","PHEV",2014,1
"759","LEXUS","PHEV",2014,1
"760","TOYOTA","PHEV",2014,1
"761","TOYOTA","PHEV",2014,1
"762","TOYOTA","PHEV",2014,1
"763","TOYOTA","PHEV",2014,1
"764","TOYOTA","PHEV",2014,1
"765","TOYOTA","PHEV",2014,2
"766","TOYOTA","PHEV",2014,2
"767","GEELY","PHEV",2014,0
"768","LEXUS","PHEV",2014,0
"769","TOYOTA","PHEV",2014,1
"770","TOYOTA","PHEV",2014,1
"771","TOYOTA","PHEV",2014,1
"772","TOYOTA","PHEV",2014,1
"773","TOYOTA","PHEV",2014,1
"774","TOYOTA","PHEV",2014,1
"775","TOYOTA","PHEV",2014,1
"776","TOYOTA","PHEV",2014,1
"777","TOYOTA","PHEV",2014,1
"778","TOYOTA","PHEV",2014,1
"779","TOYOTA","PHEV",2014,1
"780","TOYOTA","PHEV",2014,1
"781","TOYOTA","PHEV",2014,1
"782","TOYOTA","PHEV",2014,1
"783","TOYOTA","PHEV",2014,1
"784","TOYOTA","PHEV",2014,0
"785","TOYOTA","PHEV",2014,1
"786","TOYOTA","PHEV",2014,1
"787","LEXUS","PHEV",2014,0
"788","TOYOTA","PHEV",2014,1
"789","TOYOTA","PHEV",2014,1
"790","TOYOTA","PHEV",2014,1
"791","TOYOTA","PHEV",2014,1
"792","TOYOTA","PHEV",2014,1
"793","TOYOTA","PHEV",2014,1
"794","LEXUS","PHEV",2014,1
"795","BIO","BEV",2014,2
"796","TOYOTA","PHEV",2014,0
"797","TOYOTA","PHEV",2014,1
"798","TOYOTA","PHEV",2014,1
"799","TOYOTA","PHEV",2014,1
"800","TOYOTA","PHEV",2014,1
"801","TOYOTA","PHEV",2014,1
"802","TOYOTA","PHEV",2014,1
"803","TOYOTA","PHEV",2014,1
"804","TOYOTA","PHEV",2014,1
"805","TOYOTA","PHEV",2014,1
"806","BIO","BEV",2014,2
"807","TOYOTA","PHEV",2014,1
"808","NISSAN","BEV",2014,2
"809","TOYOTA","PHEV",2014,1
"810","TOYOTA","PHEV",2014,1
"811","TOYOTA","PHEV",2014,1
"812","TOYOTA","PHEV",2014,1
"813","TOYOTA","PHEV",2014,1
"814","TOYOTA","PHEV",2014,1
"815","TESLA","BEV",2014,1
"816","LEXUS","PHEV",2014,0
"817","MITSUBISHI","BEV",2014,2
"818","MITSUBISHI","BEV",2014,2
"819","TOYOTA","PHEV",2014,1
"820","MITSUBISHI","BEV",2014,2
"821","MITSUBISHI","BEV",2014,2
"822","TOYOTA","PHEV",2014,1
"823","TOYOTA","PHEV",2014,1
"824","NISSAN","BEV",2014,1
"825","TOYOTA","PHEV",2014,1
"826","HONDA","PHEV",2014,4
"827","TOYOTA","PHEV",2014,1
"828","LEXUS","PHEV",2014,0
"829","TOYOTA","PHEV",2014,0
"830","TOYOTA","PHEV",2014,1
"831","TOYOTA","PHEV",2014,1
"832","TOYOTA","PHEV",2014,1
"833","TOYOTA","PHEV",2014,1
"834","TOYOTA","PHEV",2014,1
"835","TOYOTA","PHEV",2014,1
"836","TOYOTA","PHEV",2014,1
"837","TOYOTA","PHEV",2014,1
"838","TOYOTA","PHEV",2014,1
"839","TOYOTA","PHEV",2014,1
"840","TOYOTA","PHEV",2014,1
"841","TOYOTA","PHEV",2014,1
"842","NISSAN","BEV",2014,2
"843","RENAULT","BEV",2014,2
"844","CHEVROLET","PHEV",2014,1
"845","LEXUS","PHEV",2014,2
"846","TOYOTA","PHEV",2014,0
"847","TOYOTA","PHEV",2014,0
"848","TOYOTA","PHEV",2014,1
"849","TOYOTA","PHEV",2014,1
"850","TOYOTA","PHEV",2014,1
"851","TOYOTA","PHEV",2014,1
"852","TOYOTA","PHEV",2014,0
"853","TOYOTA","PHEV",2014,1
"854","HONDA","PHEV",2014,4
"855","HONDA","PHEV",2014,4
"856","TOYOTA","PHEV",2014,1
"857","TOYOTA","PHEV",2014,0
"858","CITROEN","BEV",2014,14
"859","TOYOTA","PHEV",2014,1
"860","TOYOTA","PHEV",2014,1
"861","TOYOTA","PHEV",2014,1
"862","TOYOTA","PHEV",2014,1
"863","TOYOTA","PHEV",2014,1
"864","TOYOTA","PHEV",2014,1
"865","TOYOTA","PHEV",2014,1
"866","TOYOTA","PHEV",2014,1
"867","TOYOTA","PHEV",2014,1
"868","TOYOTA","PHEV",2014,1
"869","TOYOTA","PHEV",2014,1
"870","TOYOTA","PHEV",2014,1
"871","TOYOTA","PHEV",2014,1
"872","TOYOTA","PHEV",2014,1
"873","TOYOTA","PHEV",2014,1
"874","LEXUS","PHEV",2014,0
"875","TOYOTA","PHEV",2014,1
"876","TOYOTA","PHEV",2014,1
"877","CITROEN","BEV",2014,12
"878","LEXUS","PHEV",2014,0
"879","TOYOTA","PHEV",2014,1
"880","TOYOTA","PHEV",2014,1
"881","TOYOTA","PHEV",2014,1
"882","TESLA","BEV",2014,1
"883","TOYOTA","PHEV",2014,1
"884","TOYOTA","PHEV",2014,1
"885","CITROEN","BEV",2014,14
"886","CITROEN","BEV",2014,14
"887","TOYOTA","PHEV",2014,1
"888","TOYOTA","PHEV",2014,1
"889","CHEVROLET","PHEV",2014,0
"890","CHEVROLET","PHEV",2014,1
"891","NISSAN","BEV",2014,3
"892","HONDA","PHEV",2014,3
"893","TAZZARI","BEV",2014,4
"894","NISSAN","BEV",2014,1
"895","TOYOTA","PHEV",2014,0
"896","LEXUS","PHEV",2014,3
"897","TOYOTA","PHEV",2014,0
"898","NISSAN","BEV",2014,2
"899","TOYOTA","PHEV",2014,0
"900","HONDA","PHEV",2014,5
"901","CHEVROLET","PHEV",2014,1
"902","NISSAN","BEV",2014,1
"903","TOYOTA","PHEV",2014,2
"904","HONDA","PHEV",2014,5
"905","NISSAN","BEV",2014,2
"906","LEXUS","PHEV",2014,0
"907","LEXUS","PHEV",2014,0
"908","LEXUS","PHEV",2014,0
"909","LEXUS","PHEV",2014,0
"910","LEXUS","PHEV",2014,0
"911","NISSAN","BEV",2014,1
"912","LEXUS","PHEV",2014,0
"913","INFINITI","PHEV",2014,0
"914","LEXUS","PHEV",2014,0
"915","LEXUS","PHEV",2014,0
"916","RENAULT","BEV",2014,2
"917","LEXUS","PHEV",2014,0
"918","LEXUS","PHEV",2014,0
"919","TOYOTA","PHEV",2014,1
"920","NISSAN","BEV",2014,2
"921","NISSAN","BEV",2014,1
"922","INFINITI","PHEV",2014,1
"923","LEXUS","PHEV",2014,0
"924","NISSAN","BEV",2014,2
"925","TOYOTA","PHEV",2014,2
"926","TOYOTA","PHEV",2014,5
"927","LEXUS","PHEV",2014,0
"928","NISSAN","BEV",2014,2
"929","LEXUS","PHEV",2014,0
"930","NISSAN","BEV",2014,1
"931","LEXUS","PHEV",2014,0
"932","NISSAN","BEV",2014,2
"933","LEXUS","PHEV",2014,0
"934","LEXUS","PHEV",2014,0
"935","BIO","BEV",2014,2
"936","LEXUS","PHEV",2014,0
"937","LEXUS","PHEV",2014,0
"938","LEXUS","PHEV",2014,0
"939","LEXUS","PHEV",2014,0
"940","LEXUS","PHEV",2014,0
"941","NISSAN","BEV",2014,2
"942","LEXUS","PHEV",2014,0
"943","LEXUS","PHEV",2014,0
"944","NISSAN","BEV",2014,2
"945","LEXUS","PHEV",2014,0
"946","LEXUS","PHEV",2014,0
"947","HONDA","PHEV",2014,5
"948","LEXUS","PHEV",2014,0
"949","LEXUS","PHEV",2014,0
"950","LEXUS","PHEV",2014,0
"951","LEXUS","PHEV",2014,0
"952","NISSAN","BEV",2014,2
"953","INFINITI","PHEV",2014,1
"954","LEXUS","PHEV",2014,0
"955","INFINITI","PHEV",2014,1
"956","NISSAN","BEV",2014,3
"957","NISSAN","BEV",2014,2
"958","NISSAN","BEV",2014,1
"959","CHEVROLET","BEV",2014,0
"960","TOYOTA","PHEV",2014,0
"961","INFINITI","PHEV",2014,1
"962","TESLA","BEV",2014,0
"963","LEXUS","PHEV",2014,0
"964","LEXUS","PHEV",2014,0
"965","LEXUS","PHEV",2014,0
"966","LEXUS","PHEV",2014,0
"967","LEXUS","PHEV",2014,0
"968","INFINITI","PHEV",2014,0
"969","NISSAN","BEV",2014,3
"970","LEXUS","PHEV",2014,0
"971","LEXUS","PHEV",2014,0
"972","LEXUS","PHEV",2014,0
"973","LEXUS","PHEV",2014,0
"974","LEXUS","PHEV",2014,0
"975","HONDA","PHEV",2014,6
"976","LEXUS","PHEV",2014,0
"977","LEXUS","PHEV",2014,0
"978","LEXUS","PHEV",2014,0
"979","LEXUS","PHEV",2014,0
"980","LEXUS","PHEV",2014,0
"981","CHEVROLET","BEV",2014,0
"982","LEXUS","PHEV",2014,0
"983","LEXUS","PHEV",2014,0
"984","LEXUS","PHEV",2014,0
"985","LEXUS","PHEV",2014,0
"986","CHEVROLET","PHEV",2014,1
"987","TOYOTA","PHEV",2014,2
"988","TOYOTA","PHEV",2014,0
"989","NISSAN","BEV",2014,1
"990","LEXUS","PHEV",2014,0
"991","NISSAN","BEV",2014,2
"992","NISSAN","BEV",2014,2
"993","CHEVROLET","PHEV",2014,1
"994","LEXUS","PHEV",2014,0
"995","LEXUS","PHEV",2014,0
"996","TOYOTA","PHEV",2014,0
"997","LEXUS","PHEV",2014,2
"998","NISSAN","BEV",2014,2
"999","TESLA","BEV",2014,0
"1000","TESLA","BEV",2014,0
"1001","LEXUS","PHEV",2014,0
"1002","TOYOTA","PHEV",2014,2
"1003","LEXUS","PHEV",2014,0
"1004","LEXUS","PHEV",2014,0
"1005","NISSAN","BEV",2014,1
"1006","LEXUS","PHEV",2014,7
"1007","SHIFENG","BEV",2014,1
"1008","LEXUS","PHEV",2014,0
"1009","NISSAN","BEV",2014,2
"1010","TOYOTA","PHEV",2014,1
"1011","NISSAN","BEV",2014,3
"1012","LEXUS","PHEV",2014,0
"1013","LEXUS","PHEV",2014,0
"1014","LEXUS","PHEV",2014,0
"1015","NISSAN","BEV",2014,1
"1016","LEXUS","PHEV",2014,3
"1017","LEXUS","PHEV",2014,0
"1018","NISSAN","BEV",2014,1
"1019","LEXUS","PHEV",2014,0
"1020","LEXUS","PHEV",2014,0
"1021","LEXUS","PHEV",2014,0
"1022","LEXUS","PHEV",2014,0
"1023","LEXUS","PHEV",2014,0
"1024","LEXUS","PHEV",2014,0
"1025","TESLA","BEV",2014,0
"1026","LEXUS","PHEV",2014,0
"1027","NISSAN","BEV",2014,1
"1028","TOYOTA","PHEV",2014,0
"1029","LEXUS","PHEV",2014,0
"1030","HONDA","PHEV",2014,5
"1031","LEXUS","PHEV",2014,0
"1032","TOYOTA","PHEV",2014,0
"1033","LEXUS","PHEV",2014,0
"1034","LEXUS","PHEV",2014,0
"1035","LEXUS","PHEV",2014,0
"1036","LEXUS","PHEV",2014,0
"1037","INFINITI","PHEV",2014,0
"1038","LEXUS","PHEV",2014,0
"1039","HONDA","PHEV",2014,6
"1040","LEXUS","PHEV",2014,0
"1041","LEXUS","PHEV",2014,0
"1042","LEXUS","PHEV",2014,0
"1043","LEXUS","PHEV",2014,0
"1044","NISSAN","BEV",2014,2
"1045","LEXUS","PHEV",2014,0
"1046","LEXUS","PHEV",2014,0
"1047","LEXUS","PHEV",2014,0
"1048","LEXUS","PHEV",2014,0
"1049","LEXUS","PHEV",2014,0
"1050","LEXUS","PHEV",2014,0
"1051","LEXUS","PHEV",2014,0
"1052","NISSAN","BEV",2014,1
"1053","NISSAN","BEV",2014,0
"1054","LEXUS","PHEV",2014,0
"1055","LEXUS","PHEV",2014,0
"1056","LEXUS","PHEV",2014,0
"1057","LEXUS","PHEV",2014,0
"1058","LEXUS","PHEV",2014,0
"1059","LEXUS","PHEV",2014,0
"1060","LEXUS","PHEV",2014,0
"1061","LEXUS","PHEV",2014,0
"1062","LEXUS","PHEV",2014,0
"1063","LEXUS","PHEV",2014,0
"1064","LEXUS","PHEV",2014,0
"1065","LEXUS","PHEV",2014,0
"1066","LEXUS","PHEV",2014,0
"1067","LEXUS","PHEV",2014,0
"1068","LEXUS","PHEV",2014,0
"1069","LEXUS","PHEV",2014,0
"1070","LEXUS","PHEV",2014,0
"1071","HONDA","PHEV",2014,5
"1072","LEXUS","PHEV",2014,0
"1073","NISSAN","BEV",2014,2
"1074","NISSAN","BEV",2014,0
"1075","LEXUS","PHEV",2014,0
"1076","TOYOTA","PHEV",2014,0
"1077","NISSAN","BEV",2014,1
"1078","LEXUS","PHEV",2014,0
"1079","LEXUS","PHEV",2014,0
"1080","LEXUS","PHEV",2014,0
"1081","LEXUS","PHEV",2014,0
"1082","INFINITI","PHEV",2015,2
"1083","HONDA","PHEV",2015,6
"1084","VOLKSWAGEN","PHEV",2015,2
"1085","NISSAN","BEV",2015,1
"1086","NISSAN","BEV",2015,4
"1087","LEXUS","PHEV",2015,1
"1088","TOYOTA","PHEV",2015,3
"1089","NISSAN","BEV",2015,4
"1090","FORD","BEV",2015,3
"1091","LEXUS","PHEV",2015,0
"1092","TESLA","BEV",2015,1
"1093","CHEVROLET","BEV",2015,1
"1094","TOYOTA","PHEV",2015,3
"1095","NISSAN","BEV",2015,3
"1096","NISSAN","BEV",2015,2
"1097","NISSAN","BEV",2015,3
"1098","LEXUS","PHEV",2015,0
"1099","NISSAN","BEV",2015,2
"1100","NISSAN","BEV",2015,3
"1101","TOYOTA","PHEV",2015,3
"1102","LEXUS","PHEV",2015,0
"1103","LEXUS","PHEV",2015,0
"1104","NISSAN","BEV",2015,1
"1105","TESLA","BEV",2015,0
"1106","TESLA","BEV",2015,0
"1107","NISSAN","BEV",2015,1
"1108","HONDA","PHEV",2015,5
"1109","NISSAN","BEV",2015,3
"1110","NISSAN","BEV",2015,3
"1111","NISSAN","BEV",2015,1
"1112","LEXUS","PHEV",2015,1
"1113","LEXUS","PHEV",2015,0
"1114","TOYOTA","PHEV",2015,11
"1115","HONDA","PHEV",2015,6
"1116","NISSAN","BEV",2015,2
"1117","LEXUS","PHEV",2015,0
"1118","LEXUS","PHEV",2015,1
"1119","LEXUS","PHEV",2015,0
"1120","TESLA","BEV",2015,3
"1121","LEXUS","PHEV",2015,1
"1122","NISSAN","BEV",2015,3
"1123","NISSAN","BEV",2015,3
"1124","INFINITI","PHEV",2015,1
"1125","NISSAN","BEV",2015,3
"1126","LEXUS","PHEV",2015,1
"1127","NISSAN","BEV",2015,4
"1128","NISSAN","BEV",2015,3
"1129","CHEVROLET","PHEV",2015,1
"1130","LEXUS","PHEV",2015,0
"1131","FORD","BEV",2015,2
"1132","HONDA","PHEV",2015,8
"1133","NISSAN","BEV",2015,3
"1134","LEXUS","PHEV",2015,0
"1135","TOYOTA","PHEV",2015,0
"1136","NISSAN","BEV",2015,3
"1137","NISSAN","BEV",2015,3
"1138","NISSAN","BEV",2015,2
"1139","LEXUS","PHEV",2015,1
"1140","LEXUS","PHEV",2015,1
"1141","LEXUS","PHEV",2015,1
"1142","PORSCHE","PHEV",2015,3
"1143","LEXUS","PHEV",2015,1
"1144","LEXUS","PHEV",2015,1
"1145","NISSAN","BEV",2015,3
"1146","LEXUS","PHEV",2015,1
"1147","LEXUS","PHEV",2015,1
"1148","BIO","BEV",2015,4
"1149","NISSAN","BEV",2015,3
"1150","TOYOTA","PHEV",2015,9
"1151","HONDA","PHEV",2015,5
"1152","TESLA","BEV",2015,1
"1153","NISSAN","BEV",2015,2
"1154","LEXUS","PHEV",2015,1
"1155","NISSAN","BEV",2015,2
"1156","CITROEN","BEV",2015,13
"1157","TESLA","BEV",2015,2
"1158","NISSAN","BEV",2015,2
"1159","TOYOTA","PHEV",2015,2
"1160","NISSAN","BEV",2015,2
"1161","CITROEN","BEV",2015,16
"1162","NISSAN","BEV",2015,3
"1163","LEXUS","PHEV",2015,1
"1164","NISSAN","BEV",2015,3
"1165","NISSAN","BEV",2015,1
"1166","TOYOTA","PHEV",2015,2
"1167","RENAULT","BEV",2015,1
"1168","NISSAN","BEV",2015,3
"1169","NISSAN","BEV",2015,2
"1170","NISSAN","BEV",2015,2
"1171","HONDA","PHEV",2015,4
"1172","NISSAN","BEV",2015,4
"1173","TESLA","BEV",2015,2
"1174","MELEX","BEV",2015,5
"1175","MELEX","BEV",2015,5
"1176","MELEX","BEV",2015,5
"1177","LEXUS","PHEV",2015,0
"1178","LEXUS","PHEV",2015,0
"1179","LEXUS","PHEV",2015,0
"1180","NISSAN","BEV",2015,3
"1181","NISSAN","BEV",2015,1
"1182","CITROEN","BEV",2015,15
"1183","CITROEN","BEV",2015,15
"1184","NISSAN","BEV",2015,3
"1185","HONDA","PHEV",2015,6
"1186","LEXUS","PHEV",2015,0
"1187","RENAULT","BEV",2015,2
"1188","RENAULT","BEV",2015,2
"1189","NISSAN","BEV",2015,3
"1190","HONDA","PHEV",2015,5
"1191","LEXUS","PHEV",2015,0
"1192","LEXUS","PHEV",2015,0
"1193","TESLA","BEV",2015,2
"1194","TOYOTA","PHEV",2015,2
"1195","LEXUS","PHEV",2015,0
"1196","LEXUS","PHEV",2015,0
"1197","TESLA","BEV",2015,1
"1198","NISSAN","BEV",2015,2
"1199","LEXUS","PHEV",2015,0
"1200","CITROEN","BEV",2015,13
"1201","CITROEN","BEV",2015,13
"1202","CITROEN","BEV",2015,13
"1203","NISSAN","BEV",2015,2
"1204","CHEVROLET","PHEV",2015,4
"1205","LEXUS","PHEV",2015,0
"1206","NISSAN","BEV",2015,3
"1207","NISSAN","BEV",2015,2
"1208","RENAULT","BEV",2015,3
"1209","NISSAN","BEV",2015,2
"1210","LEXUS","PHEV",2015,0
"1211","HONDA","PHEV",2015,6
"1212","NISSAN","BEV",2015,4
"1213","PEUGEOT","PHEV",2015,3
"1214","HONDA","PHEV",2015,8
"1215","LEXUS","PHEV",2015,0
"1216","NISSAN","BEV",2015,3
"1217","HONDA","PHEV",2015,4
"1218","LEXUS","PHEV",2015,0
"1219","INFINITI","PHEV",2015,1
"1220","LEXUS","PHEV",2015,0
"1221","NISSAN","BEV",2015,2
"1222","NISSAN","BEV",2015,4
"1223","LEXUS","PHEV",2015,0
"1224","NISSAN","BEV",2015,2
"1225","NISSAN","BEV",2015,2
"1226","NISSAN","BEV",2015,2
"1227","NISSAN","BEV",2015,3
"1228","NISSAN","BEV",2015,2
"1229","LEXUS","PHEV",2015,0
"1230","TESLA","BEV",2015,3
"1231","LEXUS","PHEV",2015,1
"1232","LEXUS","PHEV",2015,1
"1233","LEXUS","PHEV",2015,1
"1234","TESLA","BEV",2015,2
"1235","LEXUS","PHEV",2015,1
"1236","RENAULT","BEV",2015,1
"1237","RENAULT","BEV",2015,1
"1238","RENAULT","BEV",2015,1
"1239","RENAULT","BEV",2015,1
"1240","RENAULT","BEV",2015,1
"1241","RENAULT","BEV",2015,1
"1242","RENAULT","BEV",2015,1
"1243","RENAULT","BEV",2015,1
"1244","LEXUS","PHEV",2015,1
"1245","NISSAN","BEV",2015,2
"1246","FORD","BEV",2015,1
"1247","FORD","BEV",2015,1
"1248","FORD","BEV",2015,2
"1249","TOYOTA","PHEV",2015,3
"1250","TESLA","BEV",2015,0
"1251","NISSAN","BEV",2015,2
"1252","LEXUS","PHEV",2015,0
"1253","NISSAN","BEV",2015,2
"1254","NISSAN","BEV",2015,2
"1255","NISSAN","BEV",2015,2
"1256","NISSAN","BEV",2015,2
"1257","NISSAN","BEV",2015,2
"1258","LEXUS","PHEV",2015,0
"1259","NISSAN","BEV",2015,4
"1260","NISSAN","BEV",2015,3
"1261","NISSAN","BEV",2015,2
"1262","TOYOTA","PHEV",2015,4
"1263","HONDA","PHEV",2015,4
"1264","LEXUS","PHEV",2015,4
"1265","NISSAN","BEV",2015,1
"1266","LEXUS","PHEV",2015,3
"1267","NISSAN","BEV",2015,1
"1268","NISSAN","BEV",2015,2
"1269","NISSAN","BEV",2015,2
"1270","HONDA","PHEV",2015,4
"1271","CITROEN","BEV",2015,17
"1272","NISSAN","BEV",2015,2
"1273","NISSAN","BEV",2015,1
"1274","NISSAN","BEV",2015,4
"1275","HONDA","PHEV",2015,6
"1276","NISSAN","BEV",2015,2
"1277","NISSAN","BEV",2015,1
"1278","LEXUS","PHEV",2015,0
"1279","TESLA","BEV",2015,2
"1280","LEXUS","PHEV",2015,0
"1281","LEXUS","PHEV",2015,0
"1282","NISSAN","BEV",2015,2
"1283","HONDA","PHEV",2015,5
"1284","RENAULT","BEV",2015,2
"1285","TESLA","BEV",2015,1
"1286","HONDA","PHEV",2015,5
"1287","NISSAN","BEV",2015,3
"1288","TOYOTA","PHEV",2015,8
"1289","NISSAN","BEV",2015,3
"1290","NISSAN","BEV",2015,1
"1291","NISSAN","BEV",2015,2
"1292","NISSAN","BEV",2015,1
"1293","LEXUS","PHEV",2015,0
"1294","NISSAN","BEV",2015,2
"1295","FORD","BEV",2015,2
"1296","FORD","BEV",2015,2
"1297","LEXUS","PHEV",2015,0
"1298","FORD","BEV",2015,1
"1299","NISSAN","BEV",2015,0
"1300","NISSAN","BEV",2015,1
"1301","NISSAN","BEV",2015,4
"1302","LEXUS","PHEV",2015,0
"1303","NISSAN","BEV",2015,1
"1304","RENAULT","BEV",2015,3
"1305","TESLA","BEV",2015,0
"1306","NISSAN","BEV",2015,2
"1307","NISSAN","BEV",2015,2
"1308","NISSAN","BEV",2015,2
"1309","LEXUS","PHEV",2015,0
"1310","NISSAN","BEV",2015,3
"1311","NISSAN","BEV",2015,2
"1312","NISSAN","BEV",2015,2
"1313","TESLA","BEV",2015,0
"1314","NISSAN","BEV",2015,2
"1315","NISSAN","BEV",2015,4
"1316","NISSAN","BEV",2015,2
"1317","FORD","BEV",2015,3
"1318","NISSAN","BEV",2015,2
"1319","NISSAN","BEV",2015,2
"1320","NISSAN","BEV",2015,2
"1321","NISSAN","BEV",2015,2
"1322","OPEL","PHEV",2015,3
"1323","LEXUS","PHEV",2015,0
"1324","LEXUS","PHEV",2015,0
"1325","HONDA","PHEV",2015,4
"1326","TESLA","BEV",2015,2
"1327","LEXUS","PHEV",2015,0
"1328","LEXUS","PHEV",2015,0
"1329","NISSAN","BEV",2015,2
"1330","TOYOTA","PHEV",2015,7
"1331","NISSAN","BEV",2015,2
"1332","TOYOTA","PHEV",2015,1
"1333","TOYOTA","PHEV",2015,1
"1334","TOYOTA","PHEV",2015,1
"1335","TOYOTA","PHEV",2015,1
"1336","TOYOTA","PHEV",2015,1
"1337","TOYOTA","PHEV",2015,1
"1338","TOYOTA","PHEV",2015,1
"1339","TOYOTA","PHEV",2015,1
"1340","TOYOTA","PHEV",2015,1
"1341","TOYOTA","PHEV",2015,1
"1342","TOYOTA","PHEV",2015,1
"1343","TOYOTA","PHEV",2015,1
"1344","TOYOTA","PHEV",2015,1
"1345","TOYOTA","PHEV",2015,1
"1346","TOYOTA","PHEV",2015,1
"1347","TOYOTA","PHEV",2015,1
"1348","TOYOTA","PHEV",2015,1
"1349","TOYOTA","PHEV",2015,1
"1350","TOYOTA","PHEV",2015,1
"1351","TOYOTA","PHEV",2015,1
"1352","LEXUS","PHEV",2015,0
"1353","TOYOTA","PHEV",2015,1
"1354","TOYOTA","PHEV",2015,1
"1355","LEXUS","PHEV",2015,0
"1356","TOYOTA","PHEV",2015,1
"1357","TOYOTA","PHEV",2015,1
"1358","TOYOTA","PHEV",2015,1
"1359","TOYOTA","PHEV",2015,1
"1360","TOYOTA","PHEV",2015,1
"1361","TOYOTA","PHEV",2015,1
"1362","TOYOTA","PHEV",2015,1
"1363","TOYOTA","PHEV",2015,1
"1364","TOYOTA","PHEV",2015,1
"1365","TOYOTA","PHEV",2015,1
"1366","TOYOTA","PHEV",2015,1
"1367","TOYOTA","PHEV",2015,1
"1368","TOYOTA","PHEV",2015,1
"1369","TOYOTA","PHEV",2015,1
"1370","TOYOTA","PHEV",2015,1
"1371","TOYOTA","PHEV",2015,1
"1372","TOYOTA","PHEV",2015,1
"1373","TOYOTA","PHEV",2015,1
"1374","TOYOTA","PHEV",2015,1
"1375","TOYOTA","PHEV",2015,1
"1376","TOYOTA","PHEV",2015,1
"1377","TOYOTA","PHEV",2015,1
"1378","TOYOTA","PHEV",2015,1
"1379","TOYOTA","PHEV",2015,1
"1380","TOYOTA","PHEV",2015,1
"1381","TOYOTA","PHEV",2015,1
"1382","TOYOTA","PHEV",2015,1
"1383","TOYOTA","PHEV",2015,1
"1384","TOYOTA","PHEV",2015,1
"1385","TOYOTA","PHEV",2015,1
"1386","TOYOTA","PHEV",2015,1
"1387","TOYOTA","PHEV",2015,1
"1388","TOYOTA","PHEV",2015,1
"1389","TOYOTA","PHEV",2015,1
"1390","TOYOTA","PHEV",2015,1
"1391","TOYOTA","PHEV",2015,1
"1392","TOYOTA","PHEV",2015,1
"1393","TOYOTA","PHEV",2015,1
"1394","TOYOTA","PHEV",2015,1
"1395","TOYOTA","PHEV",2015,1
"1396","TOYOTA","PHEV",2015,1
"1397","TOYOTA","PHEV",2015,1
"1398","TOYOTA","PHEV",2015,1
"1399","TOYOTA","PHEV",2015,1
"1400","TOYOTA","PHEV",2015,1
"1401","TOYOTA","PHEV",2015,1
"1402","TOYOTA","PHEV",2015,1
"1403","TOYOTA","PHEV",2015,1
"1404","TOYOTA","PHEV",2015,1
"1405","TOYOTA","PHEV",2015,1
"1406","TOYOTA","PHEV",2015,1
"1407","TOYOTA","PHEV",2015,1
"1408","TOYOTA","PHEV",2015,1
"1409","TOYOTA","PHEV",2015,1
"1410","TOYOTA","PHEV",2015,1
"1411","TOYOTA","PHEV",2015,1
"1412","TOYOTA","PHEV",2015,1
"1413","TOYOTA","PHEV",2015,1
"1414","TOYOTA","PHEV",2015,1
"1415","TOYOTA","PHEV",2015,1
"1416","TOYOTA","PHEV",2015,1
"1417","TOYOTA","PHEV",2015,1
